category,date,driver_number,flag,lap_number,meeting_key,message,scope,sector,session_key
Other,2024-09-15 10:36:39+00:00,,,1,1245,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,9598
Flag,2024-09-15 10:36:41+00:00,,CLEAR,1,1245,CLEAR IN TRACK SECTOR 10,Sector,10,9598
Other,2024-09-15 10:45:20+00:00,,,1,1245,RISK OF RAIN FOR F1 RACE IS 0 %,,,9598
Other,2024-09-15 10:52:44+00:00,,,1,1245,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,9598
Flag,2024-09-15 10:53:11+00:00,,CLEAR,1,1245,CLEAR IN TRACK SECTOR 17,Sector,17,9598
Drs,2024-09-15 10:57:03+00:00,,,1,1245,DRS DISABLED,,,9598
Flag,2024-09-15 11:02:10+00:00,,YELLOW,1,1245,YELLOW IN TRACK SECTOR 16,Sector,16,9598
Flag,2024-09-15 11:02:12+00:00,,CLEAR,1,1245,CLEAR IN TRACK SECTOR 16,Sector,16,9598
Flag,2024-09-15 11:04:11+00:00,,GREEN,1,1245,GREEN LIGHT - PIT EXIT OPEN,Track,,9598
Other,2024-09-15 11:04:56+00:00,,,1,1245,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,,,9598
Flag,2024-09-15 11:05:01+00:00,,CLEAR,1,1245,CLEAR IN TRACK SECTOR 6,Sector,6,9598
Other,2024-09-15 11:05:18+00:00,,,1,1245,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,,,9598
Drs,2024-09-15 11:06:10+00:00,,,2,1245,DRS ENABLED,,,9598
Flag,2024-09-15 11:06:29+00:00,,CLEAR,2,1245,CLEAR IN TRACK SECTOR 6,Sector,6,9598
Other,2024-09-15 11:06:43+00:00,,,2,1245,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,,,9598
Flag,2024-09-15 11:07:41+00:00,,CLEAR,2,1245,CLEAR IN TRACK SECTOR 6,Sector,6,9598
Other,2024-09-15 11:48:38+00:00,,,25,1245,CAR 1 (VER) TIME 1:50.602 DELETED - TRACK LIMITS AT TURN 15 LAP 24 15:47:39,,,9598
Other,2024-09-15 11:55:27+00:00,,,29,1245,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,,,9598
Flag,2024-09-15 11:55:45+00:00,,CLEAR,29,1245,CLEAR IN TRACK SECTOR 6,Sector,6,9598
Flag,2024-09-15 12:09:05+00:00,,YELLOW,36,1245,YELLOW IN TRACK SECTOR 2,Sector,2,9598
Other,2024-09-15 12:09:06+00:00,,,36,1245,DRS DISABLED IN ZONE 2,,,9598
Flag,2024-09-15 12:09:10+00:00,,CLEAR,36,1245,CLEAR IN TRACK SECTOR 2,Sector,2,9598
Other,2024-09-15 12:09:10+00:00,,,36,1245,DRS ENABLED IN ZONE 2,,,9598
Other,2024-09-15 12:11:11+00:00,,,37,1245,CAR 31 (OCO) TIME 1:55.839 DELETED - TRACK LIMITS AT TURN 1 LAP 36 16:09:08,,,9598
Flag,2024-09-15 12:31:06+00:00,77,BLUE,49,1245,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:31:05,Driver,,9598
Flag,2024-09-15 12:31:21+00:00,77,BLUE,49,1245,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:31:21,Driver,,9598
Flag,2024-09-15 12:32:09+00:00,31,BLUE,49,1245,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:32:09,Driver,,9598
Flag,2024-09-15 12:32:22+00:00,77,BLUE,49,1245,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:32:21,Driver,,9598
Flag,2024-09-15 12:32:31+00:00,77,BLUE,49,1245,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:32:30,Driver,,9598
Flag,2024-09-15 12:33:21+00:00,,DOUBLE YELLOW,50,1245,DOUBLE YELLOW IN TRACK SECTOR 4,Sector,4,9598
Other,2024-09-15 12:33:22+00:00,,,50,1245,DRS DISABLED IN ZONE 1,,,9598
Flag,2024-09-15 12:33:23+00:00,,YELLOW,50,1245,YELLOW IN TRACK SECTOR 3,Sector,3,9598
SafetyCar,2024-09-15 12:34:38+00:00,,,51,1245,VIRTUAL SAFETY CAR DEPLOYED,,,9598
Other,2024-09-15 12:34:52+00:00,,,51,1245,MEDICAL CAR DEPLOYED,,,9598
Flag,2024-09-15 12:37:07+00:00,,CHEQUERED,51,1245,CHEQUERED FLAG,Track,,9598
Other,2024-09-15 12:43:02+00:00,,,51,1245,TURN 2 INCIDENT INVOLVING CARS 11 (PER) AND 55 (SAI) NOTED - CAUSING A COLLISION,,,9598
Other,2024-09-15 12:43:09+00:00,,,51,1245,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 11 (PER) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,,9598
Flag,2024-09-15 12:43:18+00:00,,DOUBLE YELLOW,51,1245,DOUBLE YELLOW IN TRACK SECTOR 3,Sector,3,9598
Other,2024-09-15 12:46:47+00:00,,,51,1245,INCIDENT INVOLVING CAR 27 (HUL) NOTED - VIRTUAL SAFETY CAR INFRINGEMENT,,,9598
Other,2024-09-15 12:46:58+00:00,,,51,1245,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) WILL BE INVESTIGATED AFTER THE RACE - VIRTUAL SAFETY CAR INFRINGEMENT,,,9598
Flag,2024-09-15 12:47:11+00:00,,CLEAR,51,1245,TRACK CLEAR,Track,,9598
Flag,2024-09-15 12:47:11+00:00,,CLEAR,51,1245,CLEAR IN TRACK SECTOR 3,Sector,3,9598
Flag,2024-09-15 12:47:11+00:00,,CLEAR,51,1245,CLEAR IN TRACK SECTOR 4,Sector,4,9598
Other,2024-09-15 12:47:38+00:00,,,51,1245,INCIDENT INVOLVING CAR 1 (VER) NOTED - VIRTUAL SAFETY CAR INFRINGEMENT,,,9598
Flag,2024-09-15 12:47:43+00:00,,DOUBLE YELLOW,51,1245,DOUBLE YELLOW IN TRACK SECTOR 4,Sector,4,9598
Other,2024-09-15 12:47:49+00:00,,,51,1245,FIA STEWARDS: INCIDENT INVOLVING CAR 1 (VER) WILL BE INVESTIGATED AFTER THE RACE - VIRTUAL SAFETY CAR INFRINGEMENT,,,9598
Flag,2024-09-15 12:47:51+00:00,,DOUBLE YELLOW,51,1245,DOUBLE YELLOW IN TRACK SECTOR 3,Sector,3,9598
Other,2024-09-15 12:48:24+00:00,,,51,1245,TRACK SURFACE SLIPPERY IN TRACK SECTOR 18,,,9598
Flag,2024-09-15 12:48:25+00:00,,CLEAR,51,1245,CLEAR IN TRACK SECTOR 18,Sector,18,9598
Flag,2024-09-15 12:48:28+00:00,,CLEAR,51,1245,CLEAR IN TRACK SECTOR 18,Sector,18,9598
Flag,2024-09-15 12:48:34+00:00,,DOUBLE YELLOW,51,1245,DOUBLE YELLOW IN TRACK SECTOR 18,Sector,18,9598
Flag,2024-09-15 12:48:37+00:00,,YELLOW,51,1245,YELLOW IN TRACK SECTOR 18,Sector,18,9598
Flag,2024-09-15 12:48:45+00:00,,CLEAR,51,1245,CLEAR IN TRACK SECTOR 3,Sector,3,9598
Flag,2024-09-15 12:48:46+00:00,,YELLOW,51,1245,YELLOW IN TRACK SECTOR 3,Sector,3,9598
Flag,2024-09-15 12:48:56+00:00,,CLEAR,51,1245,CLEAR IN TRACK SECTOR 18,Sector,18,9598
Other,2024-09-15 12:49:10+00:00,,,51,1245,INCIDENT INVOLVING MCLAREN NOTED - PIT LANE INFRINGEMENT,,,9598
Other,2024-09-15 12:49:25+00:00,,,51,1245,FIA STEWARDS: INCIDENT INVOLVING MCLAREN WILL BE INVESTIGATED AFTER THE RACE - PIT LANE INFRINGEMENT,,,9598
Flag,2024-09-15 12:49:37+00:00,,DOUBLE YELLOW,51,1245,DOUBLE YELLOW IN TRACK SECTOR 20,Sector,20,9598
Flag,2024-09-15 12:52:22+00:00,,YELLOW,51,1245,YELLOW IN TRACK SECTOR 18,Sector,18,9598
Flag,2024-09-15 12:52:23+00:00,,DOUBLE YELLOW,51,1245,DOUBLE YELLOW IN TRACK SECTOR 18,Sector,18,9598
Flag,2024-09-15 12:52:24+00:00,,CLEAR,51,1245,CLEAR IN TRACK SECTOR 18,Sector,18,9598
Flag,2024-09-15 12:54:35+00:00,,CLEAR,51,1245,CLEAR IN TRACK SECTOR 20,Sector,20,9598
Flag,2024-09-15 12:55:46+00:00,,CLEAR,51,1245,CLEAR IN TRACK SECTOR 3,Sector,3,9598
Flag,2024-09-15 12:56:45+00:00,,CLEAR,51,1245,CLEAR IN TRACK SECTOR 4,Sector,4,9598
Other,2024-09-15 12:57:51+00:00,,,51,1245,INCIDENT INVOLVING CAR 31 (OCO) NOTED - VIRTUAL SAFETY CAR INFRINGEMENT,,,9598
Other,2024-09-15 12:57:58+00:00,,,51,1245,FIA STEWARDS: INCIDENT INVOLVING CAR 31 (OCO) WILL BE INVESTIGATED AFTER THE RACE - VIRTUAL SAFETY CAR INFRINGEMENT,,,9598
Other,2024-09-15 12:59:57+00:00,,,51,1245,INCIDENT INVOLVING CAR 10 (GAS) NOTED - VIRTUAL SAFETY CAR INFRINGEMENT,,,9598
Other,2024-09-15 13:00:03+00:00,,,51,1245,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - VIRTUAL SAFETY CAR INFRINGEMENT,,,9598
Flag,2024-09-20 09:30:00+00:00,,GREEN,,1246,GREEN LIGHT - PIT EXIT OPEN,Track,,9599
Flag,2024-09-20 09:37:54+00:00,,YELLOW,,1246,YELLOW IN TRACK SECTOR 13,Sector,13,9599
Other,2024-09-20 09:37:55+00:00,,,,1246,DRS DISABLED IN ZONE 2,,,9599
Other,2024-09-20 09:37:55+00:00,,,,1246,DRS DISABLED IN ZONE 3,,,9599
Other,2024-09-20 09:37:57+00:00,,,,1246,DRS ENABLED IN ZONE 2,,,9599
Other,2024-09-20 09:37:57+00:00,,,,1246,DRS ENABLED IN ZONE 3,,,9599
Flag,2024-09-20 09:37:57+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 13,Sector,13,9599
Flag,2024-09-20 09:45:27+00:00,,YELLOW,,1246,YELLOW IN TRACK SECTOR 15,Sector,15,9599
Other,2024-09-20 09:45:28+00:00,,,,1246,DRS DISABLED IN ZONE 3,,,9599
Other,2024-09-20 09:45:42+00:00,,,,1246,DRS ENABLED IN ZONE 3,,,9599
Flag,2024-09-20 09:45:42+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 15,Sector,15,9599
Flag,2024-09-20 10:30:00+00:00,,CHEQUERED,,1246,CHEQUERED FLAG,Track,,9599
Other,2024-09-20 10:30:06+00:00,,,,1246,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC),,,9599
Flag,2024-09-20 10:39:39+00:00,,DOUBLE YELLOW,,1246,DOUBLE YELLOW IN TRACK SECTOR 9,Sector,9,9599
Flag,2024-09-20 13:00:00+00:00,,GREEN,,1246,GREEN LIGHT - PIT EXIT OPEN,Track,,9600
Flag,2024-09-20 13:03:01+00:00,11,BLACK AND WHITE,,1246,BLACK AND WHITE FLAG FOR CAR 11 (PER) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,Driver,,9600
Flag,2024-09-20 13:39:45+00:00,,YELLOW,,1246,YELLOW IN TRACK SECTOR 15,Sector,15,9600
Other,2024-09-20 13:39:47+00:00,,,,1246,DRS DISABLED IN ZONE 3,,,9600
Flag,2024-09-20 13:39:56+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 15,Sector,15,9600
Other,2024-09-20 13:39:56+00:00,,,,1246,DRS ENABLED IN ZONE 3,,,9600
Flag,2024-09-20 13:45:26+00:00,,YELLOW,,1246,YELLOW IN TRACK SECTOR 4,Sector,4,9600
Other,2024-09-20 13:45:27+00:00,,,,1246,DRS DISABLED IN ZONE 1,,,9600
Other,2024-09-20 13:45:30+00:00,,,,1246,DRS ENABLED IN ZONE 1,,,9600
Flag,2024-09-20 13:45:30+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 4,Sector,4,9600
Flag,2024-09-20 13:55:29+00:00,,YELLOW,,1246,YELLOW IN TRACK SECTOR 6,Sector,6,9600
Other,2024-09-20 13:55:30+00:00,,,,1246,DRS DISABLED IN ZONE 1,,,9600
Flag,2024-09-20 13:55:32+00:00,,DOUBLE YELLOW,,1246,DOUBLE YELLOW IN TRACK SECTOR 6,Sector,6,9600
Other,2024-09-20 13:55:51+00:00,,,,1246,DRS ENABLED IN ZONE 1,,,9600
Flag,2024-09-20 13:55:51+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 6,Sector,6,9600
Flag,2024-09-20 13:57:59+00:00,,DOUBLE YELLOW,,1246,DOUBLE YELLOW IN TRACK SECTOR 7,Sector,7,9600
Flag,2024-09-20 13:58:07+00:00,,YELLOW,,1246,YELLOW IN TRACK SECTOR 6,Sector,6,9600
Other,2024-09-20 13:58:08+00:00,,,,1246,DRS DISABLED IN ZONE 1,,,9600
Flag,2024-09-20 13:59:04+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 7,Sector,7,9600
Flag,2024-09-20 13:59:10+00:00,,DOUBLE YELLOW,,1246,DOUBLE YELLOW IN TRACK SECTOR 7,Sector,7,9600
Flag,2024-09-20 14:00:00+00:00,,CHEQUERED,,1246,CHEQUERED FLAG,Track,,9600
Other,2024-09-20 14:00:16+00:00,,,,1246,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,9600
Flag,2024-09-20 14:05:31+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 6,Sector,6,9600
Other,2024-09-20 14:05:31+00:00,,,,1246,DRS ENABLED IN ZONE 1,,,9600
Flag,2024-09-20 14:05:32+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 7,Sector,7,9600
Flag,2024-09-20 14:07:12+00:00,,YELLOW,,1246,YELLOW IN TRACK SECTOR 7,Sector,7,9600
Flag,2024-09-20 14:07:35+00:00,,DOUBLE YELLOW,,1246,DOUBLE YELLOW IN TRACK SECTOR 7,Sector,7,9600
Flag,2024-09-21 09:30:00+00:00,,GREEN,,1246,GREEN LIGHT - PIT EXIT OPEN,Track,,9601
Other,2024-09-21 09:32:33+00:00,,,,1246,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,9601
Flag,2024-09-21 09:35:03+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 16,Sector,16,9601
Other,2024-09-21 09:36:42+00:00,,,,1246,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,9601
Flag,2024-09-21 09:38:51+00:00,,RED,,1246,RED FLAG,Track,,9601
Flag,2024-09-21 09:38:51+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 16,Sector,16,9601
Flag,2024-09-21 09:41:34+00:00,,CLEAR,,1246,TRACK CLEAR,Track,,9601
Other,2024-09-21 09:41:36+00:00,,,,1246,SESSION WILL RESUME AT 17:42,,,9601
Drs,2024-09-21 09:41:41+00:00,,,,1246,DRS ENABLED,,,9601
Flag,2024-09-21 09:42:00+00:00,,GREEN,,1246,GREEN LIGHT - PIT EXIT OPEN,Track,,9601
Flag,2024-09-21 10:18:13+00:00,,YELLOW,,1246,YELLOW IN TRACK SECTOR 6,Sector,6,9601
Other,2024-09-21 10:18:14+00:00,,,,1246,DRS DISABLED IN ZONE 1,,,9601
Flag,2024-09-21 10:18:22+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 6,Sector,6,9601
Other,2024-09-21 10:18:22+00:00,,,,1246,DRS ENABLED IN ZONE 1,,,9601
Flag,2024-09-21 10:30:00+00:00,,CHEQUERED,,1246,CHEQUERED FLAG,Track,,9601
Other,2024-09-21 10:30:13+00:00,,,,1246,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,9601
Other,2024-09-21 10:33:57+00:00,,,,1246,INCIDENT INVOLVING CARS 11 (PER) AND 4 (NOR) NOTED - IMPEDING,,,9601
Other,2024-09-21 10:37:40+00:00,,,,1246,FIA STEWARDS: INCIDENT INVOLVING CARS 11 (PER) AND 4 (NOR) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,9601
Flag,2024-09-21 13:00:00+00:00,,GREEN,,1246,GREEN LIGHT - PIT EXIT OPEN,Track,,9602
Other,2024-09-21 13:05:09+00:00,,,,1246,CAR 55 (SAI) TIME 2:03.928 DELETED - TRACK LIMITS AT TURN 2 LAP 3 21:03:06,,,9602
Other,2024-09-21 13:07:14+00:00,,,,1246,INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,9602
Other,2024-09-21 13:09:04+00:00,,,,1246,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,9602
Other,2024-09-21 13:10:00+00:00,,,,1246,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 4 21:08:04 (PIT),,,9602
Flag,2024-09-21 13:18:00+00:00,,CHEQUERED,,1246,CHEQUERED FLAG,Track,,9602
Other,2024-09-21 13:18:12+00:00,,,,1246,FIRST CAR TO TAKE THE FLAG - CAR 43 (COL),,,9602
Other,2024-09-21 13:22:26+00:00,,,,1246,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 55 (SAI), 81 (PIA), 3 (RIC), 77 (BOT), 18 (STR), 31 (OCO), 10 (GAS), 16 (LEC) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9602
Other,2024-09-21 13:22:36+00:00,,,,1246,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 55 (SAI), 81 (PIA), 3 (RIC), 77 (BOT), 18 (STR), 31 (OCO), 10 (GAS), 16 (LEC) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9602
Flag,2024-09-21 13:25:00+00:00,,GREEN,,1246,GREEN LIGHT - PIT EXIT OPEN,Track,,9602
Other,2024-09-21 13:28:56+00:00,,,,1246,CAR 1 (VER) TIME 1:30.371 DELETED - TRACK LIMITS AT TURN 19 LAP 9 21:28:33,,,9602
Other,2024-09-21 13:30:43+00:00,,,,1246,CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 11 LAP 12 21:29:26 (PIT),,,9602
Other,2024-09-21 13:31:13+00:00,,,,1246,CAR 44 (HAM) TIME 12:17.898 DELETED - TRACK LIMITS AT TURN 11 LAP 8 21:30:12,,,9602
Flag,2024-09-21 13:40:00+00:00,,CHEQUERED,,1246,CHEQUERED FLAG,Track,,9602
Other,2024-09-21 13:40:05+00:00,,,,1246,CAR 44 (HAM) TIME 5:06.384 DELETED - TRACK LIMITS AT TURN 11 LAP 11 21:38:50,,,9602
Other,2024-09-21 13:40:10+00:00,,,,1246,FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB),,,9602
Other,2024-09-21 13:41:21+00:00,,,,1246,CAR 31 (OCO) LAP DELETED - TRACK LIMITS AT TURN 11 LAP 16 21:40:19 (PIT),,,9602
Flag,2024-09-21 13:48:00+00:00,,GREEN,,1246,GREEN LIGHT - PIT EXIT OPEN,Track,,9602
Flag,2024-09-21 13:51:52+00:00,,DOUBLE YELLOW,,1246,DOUBLE YELLOW IN TRACK SECTOR 16,Sector,16,9602
Other,2024-09-21 13:51:53+00:00,,,,1246,DRS DISABLED IN ZONE 4,,,9602
Flag,2024-09-21 13:51:57+00:00,,RED,,1246,RED FLAG,Track,,9602
Flag,2024-09-21 13:51:57+00:00,,CLEAR,,1246,CLEAR IN TRACK SECTOR 16,Sector,16,9602
Other,2024-09-21 13:53:06+00:00,,,,1246,CAR 1 (VER) TIME 1:29.791 DELETED - DOUBLE YELLOW AT TURN 18,,,9602
Flag,2024-09-21 14:03:34+00:00,,CLEAR,,1246,TRACK CLEAR,Track,,9602
Drs,2024-09-21 14:03:36+00:00,,,,1246,DRS ENABLED,,,9602
Other,2024-09-21 14:03:46+00:00,,,,1246,Q3 WILL RESUME AT 22:07,,,9602
Flag,2024-09-21 14:07:01+00:00,,GREEN,,1246,GREEN LIGHT - PIT EXIT OPEN,Track,,9602
Other,2024-09-21 14:08:06+00:00,,,,1246,INCIDENT INVOLVING CAR 55 (SAI) NOTED - CROSSING THE TRACK ON FOOT,,,9602
Other,2024-09-21 14:12:19+00:00,,,,1246,INCIDENT INVOLVING CAR 14 (ALO) NOTED - UNSAFE RELEASE,,,9602
Other,2024-09-21 14:13:45+00:00,,,,1246,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - CROSSING THE TRACK ON FOOT,,,9602
Flag,2024-09-21 14:15:04+00:00,,CHEQUERED,,1246,CHEQUERED FLAG,Track,,9602
Other,2024-09-21 14:15:13+00:00,,,,1246,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,9602
Other,2024-09-21 14:15:48+00:00,,,,1246,CAR 16 (LEC) TIME 1:30.119 DELETED - TRACK LIMITS AT TURN 2 LAP 19 22:14:20,,,9602
Other,2024-09-21 14:17:45+00:00,,,,1246,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) REVIEWED NO FURTHER INVESTIGATION - UNSAFE RELEASE,,,9602
Other,2024-09-21 14:18:44+00:00,,,,1246,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 55 (SAI), 81 (PIA), 3 (RIC), 77 (BOT), 18 (STR), 31 (OCO), 10 (GAS), 16 (LEC) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,9602
Flag,2024-09-22 11:20:00+00:00,,GREEN,1,1246,GREEN LIGHT - PIT EXIT OPEN,Track,,9606
Other,2024-09-22 11:30:00+00:00,,,1,1246,PIT EXIT CLOSED,,,9606
Other,2024-09-22 11:45:17+00:00,,,1,1246,RISK OF RAIN FOR F1 RACE IS 0%,,,9606
Drs,2024-09-22 11:57:03+00:00,,,1,1246,DRS DISABLED,,,9606
Flag,2024-09-22 12:03:57+00:00,,GREEN,1,1246,GREEN LIGHT - PIT EXIT OPEN,Track,,9606
Drs,2024-09-22 12:05:39+00:00,,,2,1246,DRS ENABLED,,,9606
Other,2024-09-22 12:11:55+00:00,,,5,1246,CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 1 20:04:38,,,9606
Other,2024-09-22 12:12:20+00:00,,,6,1246,CAR 55 (SAI) LAP 1 WILL BE REINSTATED,,,9606
Other,2024-09-22 12:20:38+00:00,,,11,1246,CAR 10 (GAS) TIME 1:40.929 DELETED - TRACK LIMITS AT TURN 2 LAP 9 20:17:35,,,9606
Other,2024-09-22 12:46:35+00:00,,,27,1246,CAR 44 (HAM) TIME 1:40.158 DELETED - TRACK LIMITS AT TURN 17 LAP 25 20:45:21,,,9606
Other,2024-09-22 12:55:43+00:00,,,32,1246,TURN 7 INCIDENT INVOLVING CARS 10 (GAS) AND 27 (HUL) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,9606
Other,2024-09-22 12:56:02+00:00,,,32,1246,CAR 27 (HUL) TIME 2:01.641 DELETED - TRACK LIMITS AT TURN 7 LAP 30 20:53:03,,,9606
Other,2024-09-22 12:56:25+00:00,,,32,1246,CAR 43 (COL) TIME 1:40.451 DELETED - TRACK LIMITS AT TURN 2 LAP 31 20:54:19,,,9606
Other,2024-09-22 12:57:27+00:00,,,33,1246,FIA STEWARDS: TURN 7 INCIDENT INVOLVING CARS 10 (GAS) AND 27 (HUL) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,9606
Other,2024-09-22 12:58:57+00:00,,,34,1246,CAR 43 (COL) TIME 2:01.584 DELETED - TRACK LIMITS AT TURN 17 LAP 30 20:54:03,,,9606
Other,2024-09-22 13:02:01+00:00,,,36,1246,TURN 16 INCIDENT INVOLVING CAR 43 (COL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,9606
Other,2024-09-22 13:03:30+00:00,,,37,1246,CAR 16 (LEC) TIME 1:39.264 DELETED - TRACK LIMITS AT TURN 2 LAP 35 21:00:18,,,9606
Other,2024-09-22 13:06:35+00:00,,,39,1246,CAR 63 (RUS) TIME 1:39.168 DELETED - TRACK LIMITS AT TURN 17 LAP 35 21:01:40,,,9606
Flag,2024-09-22 13:07:07+00:00,18,BLUE,39,1246,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:07:06,Driver,,9606
Other,2024-09-22 13:07:18+00:00,,,39,1246,FIA STEWARDS: TURN 16 INCIDENT INVOLVING CAR 43 (COL) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,9606
Flag,2024-09-22 13:09:10+00:00,20,BLUE,40,1246,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 21:09:09,Driver,,9606
Flag,2024-09-22 13:10:07+00:00,31,BLUE,41,1246,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 21:10:07,Driver,,9606
Flag,2024-09-22 13:10:55+00:00,77,BLUE,41,1246,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 21:10:54,Driver,,9606
Flag,2024-09-22 13:12:21+00:00,24,BLUE,42,1246,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 21:12:21,Driver,,9606
Flag,2024-09-22 13:12:50+00:00,3,BLUE,43,1246,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 21:12:49,Driver,,9606
Other,2024-09-22 13:13:47+00:00,,,43,1246,CAR 14 (ALO) TIME 1:39.186 DELETED - TRACK LIMITS AT TURN 7 LAP 42 21:12:38,,,9606
Flag,2024-09-22 13:16:29+00:00,22,BLUE,45,1246,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 21:16:28,Driver,,9606
Flag,2024-09-22 13:16:38+00:00,22,BLUE,45,1246,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 21:16:37,Driver,,9606
Flag,2024-09-22 13:16:52+00:00,22,BLUE,45,1246,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 21:16:51,Driver,,9606
Other,2024-09-22 13:18:45+00:00,,,46,1246,CAR 11 (PER) TIME 1:37.600 DELETED - TRACK LIMITS AT TURN 2 LAP 45 21:17:10,,,9606
Other,2024-09-22 13:22:00+00:00,,,48,1246,CAR 11 (PER) TIME 1:37.754 DELETED - TRACK LIMITS AT TURN 2 LAP 47 21:20:25,,,9606
Flag,2024-09-22 13:25:59+00:00,20,BLUE,51,1246,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 21:25:58,Driver,,9606
Flag,2024-09-22 13:26:33+00:00,18,BLUE,51,1246,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:26:33,Driver,,9606
Flag,2024-09-22 13:26:42+00:00,20,BLUE,51,1246,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 21:26:42,Driver,,9606
Flag,2024-09-22 13:26:45+00:00,20,BLUE,51,1246,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 21:26:45,Driver,,9606
Flag,2024-09-22 13:28:11+00:00,20,BLUE,52,1246,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 21:28:10,Driver,,9606
