date,driver_number,lap_number,meeting_key,pit_duration,session_key
2024-12-07 14:39:35.252000+00:00,55,8,1252,239.9,9658
2024-12-07 14:39:48.091000+00:00,22,10,1252,191.0,9657
2024-12-07 14:39:48.091000+00:00,22,10,1252,191.0,9658
2024-12-07 14:40:06.391000+00:00,30,10,1252,259.5,9657
2024-12-07 14:40:06.391000+00:00,30,10,1252,259.5,9658
2024-12-07 14:40:12.679000+00:00,81,9,1252,180.8,9657
2024-12-07 14:40:12.679000+00:00,81,9,1252,180.8,9658
2024-12-07 14:40:29.022000+00:00,4,9,1252,290.2,9657
2024-12-07 14:40:29.022000+00:00,4,9,1252,290.2,9658
2024-12-07 14:40:35.611000+00:00,77,10,1252,222.3,9657
2024-12-07 14:40:35.611000+00:00,77,10,1252,222.3,9658
2024-12-07 14:51:03.661000+00:00,27,12,1252,433.6,9657
2024-12-07 14:51:03.661000+00:00,27,12,1252,433.6,9658
2024-12-07 14:51:07.579000+00:00,63,14,1252,397.6,9657
2024-12-07 14:51:07.579000+00:00,63,14,1252,397.6,9658
2024-12-07 14:51:12.638000+00:00,11,13,1252,391.9,9657
2024-12-07 14:51:12.638000+00:00,11,13,1252,391.9,9658
2024-12-07 14:51:19.129000+00:00,1,10,1252,1035.4,9657
2024-12-07 14:51:19.129000+00:00,1,10,1252,1035.4,9658
2024-12-07 14:51:22.116000+00:00,55,11,1252,352.4,9657
2024-12-07 14:51:22.116000+00:00,55,11,1252,352.4,9658
2024-12-07 14:51:32.333000+00:00,14,14,1252,383.8,9657
2024-12-07 14:51:32.333000+00:00,14,14,1252,383.8,9658
2024-12-07 14:51:41.274000+00:00,10,13,1252,445.0,9657
2024-12-07 14:51:41.274000+00:00,10,13,1252,445.0,9658
2024-12-07 14:52:04.541000+00:00,81,11,1252,449.3,9657
2024-12-07 14:52:04.541000+00:00,81,11,1252,449.3,9658
2024-12-07 14:52:16.911000+00:00,4,11,1252,458.2,9657
2024-12-07 14:52:16.911000+00:00,4,11,1252,458.2,9658
2024-12-07 14:58:02.904000+00:00,11,16,1252,104.1,9658
2024-12-07 14:58:52.261000+00:00,77,13,1252,761.6,9658
2024-12-07 14:58:55.047000+00:00,27,15,1252,176.2,9658
2024-12-07 14:59:02.130000+00:00,10,16,1252,113.2,9658
2024-12-07 14:59:05.520000+00:00,81,14,1252,110.0,9658
2024-12-07 14:59:18.845000+00:00,14,17,1252,134.3,9658
2024-12-07 14:59:28.966000+00:00,55,14,1252,157.8,9658
2024-12-07 14:59:44.463000+00:00,4,14,1252,138.0,9658
2024-12-07 15:00:08.119000+00:00,63,17,1252,234.3,9657
2024-12-07 15:00:08.119000+00:00,63,17,1252,234.3,9658
2024-12-07 15:00:29.116000+00:00,1,13,1252,242.1,9657
2024-12-07 15:00:29.116000+00:00,1,13,1252,242.1,9658
2024-12-08 13:09:54.559000+00:00,43,3,1252,24.9,9662
2024-12-08 13:10:50.662000+00:00,81,4,1252,23.5,9662
2024-12-08 13:14:05.121000+00:00,77,6,1252,41.1,9662
2024-12-08 13:21:14.591000+00:00,18,11,1252,23.2,9662
2024-12-08 13:22:46.769000+00:00,20,12,1252,26.3,9662
2024-12-08 13:22:49.616000+00:00,24,12,1252,23.0,9662
2024-12-08 13:22:50.053000+00:00,23,12,1252,22.0,9662
2024-12-08 13:24:07.798000+00:00,27,13,1252,21.5,9662
2024-12-08 13:24:13.722000+00:00,14,13,1252,23.3,9662
2024-12-08 13:25:33.875000+00:00,10,14,1252,22.0,9662
2024-12-08 13:38:02.507000+00:00,22,22,1252,21.8,9662
2024-12-08 13:38:04.908000+00:00,61,22,1252,22.0,9662
2024-12-08 13:39:28.498000+00:00,30,23,1252,23.4,9662
2024-12-08 13:41:24.066000+00:00,30,24,1252,22.5,9662
2024-12-08 13:41:44.806000+00:00,55,25,1252,21.2,9662
2024-12-08 13:43:10.977000+00:00,4,26,1252,21.2,9662
2024-12-08 13:43:33.898000+00:00,63,26,1252,21.6,9662
2024-12-08 13:48:20.009000+00:00,1,29,1252,32.6,9662
2024-12-08 13:48:41.051000+00:00,20,29,1252,21.6,9662
2024-12-08 13:49:25.507000+00:00,30,29,1252,32.3,9662
2024-12-08 13:50:44.134000+00:00,20,30,1252,22.8,9662
2024-12-08 13:53:10.989000+00:00,18,32,1252,22.0,9662
2024-12-08 13:53:15.464000+00:00,81,32,1252,32.7,9662
2024-12-08 13:55:40.057000+00:00,44,34,1252,21.6,9662
2024-12-08 14:00:33.594000+00:00,14,37,1252,22.4,9662
2024-12-08 14:03:51.327000+00:00,24,39,1252,28.7,9662
2024-12-08 14:28:28.639000+00:00,20,55,1252,22.0,9662
2025-02-26 07:00:03.919000+00:00,12,1,1253,,9683
2025-02-26 07:00:14.061000+00:00,14,1,1253,,9683
2025-02-26 07:00:27.627000+00:00,27,1,1253,,9683
2025-02-26 07:00:40.874000+00:00,22,1,1253,,9683
2025-02-26 07:00:58.584000+00:00,44,1,1253,,9683
2025-02-26 07:01:12.698000+00:00,7,1,1253,,9683
2025-02-26 07:01:22.912000+00:00,30,1,1253,,9683
2025-02-26 07:01:35.760000+00:00,81,1,1253,,9683
2025-02-26 07:01:44.968000+00:00,87,1,1253,,9683
2025-02-26 07:03:59.112000+00:00,7,2,1253,35.0,9683
2025-02-26 07:07:11.719000+00:00,23,1,1253,,9683
2025-02-26 07:07:58.994000+00:00,22,4,1253,83.9,9683
2025-02-26 07:09:28.294000+00:00,12,6,1253,30.3,9683
2025-02-26 07:14:35.992000+00:00,22,7,1253,41.7,9683
2025-02-26 07:14:56.343000+00:00,14,3,1253,648.1,9683
2025-02-26 07:15:37.110000+00:00,23,2,1253,381.2,9683
2025-02-26 07:16:33.245000+00:00,81,2,1253,783.4,9683
2025-02-26 07:16:56.440000+00:00,7,3,1253,653.1,9683
2025-02-26 07:18:32.369000+00:00,23,3,1253,58.9,9683
2025-02-26 07:20:33.201000+00:00,87,2,1253,1018.5,9683
2025-02-26 07:21:51.311000+00:00,23,4,1253,82.2,9683
2025-02-26 07:23:07.131000+00:00,81,3,1253,282.5,9683
2025-02-26 07:25:25.922000+00:00,81,4,1253,30.0,9683
2025-02-26 07:25:49.658000+00:00,27,2,1253,1409.6,9683
2025-02-26 07:29:08.610000+00:00,7,9,1253,33.4,9683
2025-02-26 07:30:54.772000+00:00,44,6,1253,1260.1,9683
2025-02-26 07:31:39.336000+00:00,27,5,1253,37.2,9683
2025-02-26 07:32:36.834000+00:00,30,5,1253,1466.8,9683
2025-02-26 07:34:17.588000+00:00,81,5,1253,420.5,9683
2025-02-26 07:34:58.538000+00:00,23,5,1253,675.5,9683
2025-02-26 07:35:02.465000+00:00,22,10,1253,878.8,9683
2025-02-26 07:37:39.239000+00:00,27,8,1253,27.1,9683
2025-02-26 07:38:57.049000+00:00,87,7,1253,612.0,9683
2025-02-26 07:40:04.515000+00:00,14,5,1253,1278.1,9683
2025-02-26 07:40:41.192000+00:00,44,11,1253,35.4,9683
2025-02-26 07:44:37.662000+00:00,12,7,1253,1990.2,9683
2025-02-26 07:47:00.850000+00:00,30,9,1253,474.8,9683
2025-02-26 07:48:50.595000+00:00,22,17,1253,22.6,9683
2025-02-26 07:48:58.115000+00:00,7,15,1253,568.3,9683
2025-02-26 07:49:24.142000+00:00,81,6,1253,794.6,9683
2025-02-26 07:54:31.714000+00:00,12,12,1253,57.3,9683
2025-02-26 07:54:34.005000+00:00,23,7,1253,966.9,9683
2025-02-26 07:57:08.293000+00:00,44,12,1253,877.0,9683
2025-02-26 08:02:08.338000+00:00,81,7,1253,643.6,9683
2025-02-26 08:08:11.035000+00:00,44,17,1253,32.0,9683
2025-02-26 08:11:47.895000+00:00,87,12,1253,1466.6,9683
2025-02-26 08:17:57.718000+00:00,81,8,1253,827.7,9683
2025-02-26 08:19:15.240000+00:00,30,14,1253,1309.1,9683
2025-02-26 08:19:27.053000+00:00,27,17,1253,1614.1,9683
2025-02-26 08:25:35.271000+00:00,30,17,1253,33.8,9683
2025-02-26 08:29:08.598000+00:00,27,22,1253,26.4,9683
2025-02-26 08:29:11.259000+00:00,23,12,1253,1539.9,9683
2025-02-26 08:29:14.839000+00:00,81,14,1253,30.3,9683
2025-02-26 08:29:34.256000+00:00,22,24,1253,1744.5,9683
2025-02-26 08:30:37.033000+00:00,44,22,1253,811.9,9683
2025-02-26 08:31:33.436000+00:00,12,17,1253,1671.7,9683
2025-02-26 08:36:34.130000+00:00,14,14,1253,2432.0,9683
2025-02-26 08:40:29.539000+00:00,81,15,1253,557.3,9683
2025-02-26 08:41:29.421000+00:00,22,30,1253,21.2,9683
2025-02-26 08:41:34.374000+00:00,44,27,1253,38.0,9683
2025-02-26 08:42:39.680000+00:00,12,23,1253,32.8,9683
2025-02-26 08:42:55.784000+00:00,7,25,1253,2171.8,9683
2025-02-26 08:43:12.609000+00:00,23,19,1253,29.2,9683
2025-02-26 08:43:15.442000+00:00,81,16,1253,29.2,9683
2025-02-26 08:45:40.332000+00:00,81,17,1253,27.1,9683
2025-02-26 08:53:42.703000+00:00,12,29,1253,39.8,9683
2025-02-26 08:56:39.428000+00:00,87,27,1253,1227.8,9683
2025-02-26 08:57:33.925000+00:00,30,27,1253,883.3,9683
2025-02-26 08:59:11.198000+00:00,81,18,1253,700.1,9683
2025-02-26 09:01:01.437000+00:00,27,30,1253,1116.7,9683
2025-02-26 09:02:57.067000+00:00,7,31,1253,499.4,9683
2025-02-26 09:03:35.430000+00:00,30,30,1253,35.3,9683
2025-02-26 09:06:37.211000+00:00,44,32,1253,969.1,9683
2025-02-26 09:07:05.919000+00:00,23,26,1253,744.1,9683
2025-02-26 09:09:09.719000+00:00,22,37,1253,980.2,9683
2025-02-26 09:09:10.863000+00:00,7,34,1253,28.4,9683
2025-02-26 09:10:27.194000+00:00,27,35,1253,26.4,9683
2025-02-26 09:10:30.019000+00:00,81,24,1253,25.8,9683
2025-02-26 09:13:28.710000+00:00,22,39,1253,33.7,9683
2025-02-26 09:17:12.142000+00:00,23,31,1253,27.7,9683
2025-02-26 09:17:37.248000+00:00,44,37,1253,32.8,9683
2025-02-26 09:20:09.888000+00:00,22,42,1253,49.6,9683
2025-02-26 09:23:59.939000+00:00,7,37,1253,533.3,9683
2025-02-26 09:24:08.297000+00:00,12,35,1253,1217.8,9683
2025-02-26 09:29:55.647000+00:00,12,38,1253,29.9,9683
2025-02-26 09:30:07.924000+00:00,7,40,1253,28.3,9683
2025-02-26 09:38:39.168000+00:00,87,42,1253,1050.3,9683
2025-02-26 09:42:38.443000+00:00,81,34,1253,972.4,9683
2025-02-26 09:45:17.681000+00:00,27,43,1253,1304.9,9683
2025-02-26 09:47:28.832000+00:00,14,20,1253,3601.9,9683
2025-02-26 09:49:11.923000+00:00,30,40,1253,1690.8,9683
2025-02-26 09:53:57.248000+00:00,14,22,1253,198.2,9683
2025-02-26 09:54:03.647000+00:00,44,42,1253,1662.1,9683
2025-02-26 09:54:14.887000+00:00,81,40,1253,38.6,9683
2025-02-26 09:54:32.268000+00:00,7,43,1253,1139.8,9683
2025-02-26 09:54:44.544000+00:00,27,48,1253,27.8,9683
2025-02-26 09:56:07.241000+00:00,22,49,1253,1471.2,9683
2025-02-26 09:57:50.761000+00:00,30,44,1253,47.7,9683
2025-02-26 10:00:23.955000+00:00,23,40,1253,1710.2,9683
2025-02-26 10:01:43.880000+00:00,7,45,1253,212.5,9683
2025-02-26 10:02:29.952000+00:00,12,51,1253,674.7,9683
2025-02-26 10:08:25.924000+00:00,22,55,1253,37.3,9683
2025-02-26 10:08:28.688000+00:00,12,54,1253,37.9,9683
2025-02-26 10:15:27.295000+00:00,14,30,1253,443.7,9683
2025-02-26 10:19:55.813000+00:00,30,46,1253,1037.0,9683
2025-02-26 10:20:10.611000+00:00,23,45,1253,640.0,9683
2025-02-26 10:22:03.573000+00:00,44,52,1253,677.1,9683
2025-02-26 10:23:37.276000+00:00,87,57,1253,1223.3,9683
2025-02-26 10:24:26.353000+00:00,7,53,1253,571.5,9683
2025-02-26 10:26:09.822000+00:00,30,49,1253,34.6,9683
2025-02-26 10:27:59.238000+00:00,22,62,1253,481.4,9683
2025-02-26 10:35:02.259000+00:00,81,50,1253,1495.6,9683
2025-02-26 10:35:26.853000+00:00,23,50,1253,439.5,9683
2025-02-26 10:39:39.635000+00:00,12,67,1253,595.3,9683
2025-02-26 10:40:01.354000+00:00,22,68,1253,35.6,9683
2025-02-26 10:40:27.308000+00:00,14,39,1253,537.6,9683
2025-02-26 10:45:55.567000+00:00,12,70,1253,42.0,9683
2025-02-26 10:46:47.022000+00:00,7,61,1253,518.9,9683
2025-02-26 10:47:31.663000+00:00,44,62,1253,518.6,9683
2025-02-26 10:48:40.571000+00:00,81,57,1253,40.7,9683
2025-02-26 10:49:03.575000+00:00,23,57,1253,30.2,9683
2025-02-26 10:57:28.917000+00:00,22,75,1253,367.5,9683
2025-02-26 12:19:44.456000+00:00,6,1,1253,,9683
2025-02-26 12:20:22.523000+00:00,31,1,1253,,9683
2025-02-26 12:25:12.803000+00:00,1,1,1253,,9683
2025-02-26 12:27:46.994000+00:00,10,1,1253,,9683
2025-02-26 12:28:38.034000+00:00,5,1,1253,,9683
2025-02-26 12:30:00.537000+00:00,16,1,1253,,9683
2025-02-26 12:37:22.045000+00:00,1,5,1253,257.5,9683
2025-02-26 12:39:36.403000+00:00,5,3,1253,437.5,9683
2025-02-26 12:39:39.527000+00:00,18,1,1253,,9683
2025-02-26 12:41:31.175000+00:00,31,2,1253,1130.8,9683
2025-02-26 12:41:38.451000+00:00,6,5,1253,878.0,9683
2025-02-26 12:42:11.726000+00:00,10,6,1253,369.1,9683
2025-02-26 12:47:17.882000+00:00,1,10,1253,21.9,9683
2025-02-26 12:49:56.329000+00:00,63,1,1253,,9683
2025-02-26 12:50:49.920000+00:00,5,5,1253,444.0,9683
2025-02-26 12:50:57.846000+00:00,16,6,1253,731.5,9683
2025-02-26 12:55:31.342000+00:00,55,1,1253,,9683
2025-02-26 12:57:57.814000+00:00,18,3,1253,897.0,9683
2025-02-26 12:59:43.597000+00:00,16,11,1253,35.7,9683
2025-02-26 13:01:09.167000+00:00,55,4,1253,26.9,9683
2025-02-26 13:01:18.614000+00:00,10,12,1253,459.9,9683
2025-02-26 13:02:02.602000+00:00,6,9,1253,778.6,9683
2025-02-26 13:03:22.320000+00:00,4,1,1253,,9683
2025-02-26 13:04:00.565000+00:00,5,7,1253,549.0,9683
2025-02-26 13:07:32.461000+00:00,10,15,1253,30.6,9683
2025-02-26 13:08:23.851000+00:00,55,6,1253,231.4,9683
2025-02-26 13:08:29.563000+00:00,31,12,1253,619.1,9683
2025-02-26 13:10:39.956000+00:00,16,12,1253,539.0,9683
2025-02-26 13:11:05.218000+00:00,63,5,1253,863.1,9683
2025-02-26 13:11:10.811000+00:00,6,13,1253,114.5,9683
2025-02-26 13:13:35.314000+00:00,18,8,1253,385.9,9683
2025-02-26 13:13:49.071000+00:00,4,3,1253,422.8,9683
2025-02-26 13:14:03.359000+00:00,5,9,1253,362.7,9683
2025-02-26 13:16:59.980000+00:00,63,8,1253,32.2,9683
2025-02-26 13:20:18.145000+00:00,16,17,1253,33.1,9683
2025-02-26 13:21:18.381000+00:00,6,18,1253,38.3,9683
2025-02-26 13:21:49.173000+00:00,55,13,1253,22.8,9683
2025-02-26 13:22:59.026000+00:00,10,18,1253,605.3,9683
2025-02-26 13:25:19.704000+00:00,5,11,1253,453.8,9683
2025-02-26 13:29:12.100000+00:00,10,21,1253,29.7,9683
2025-02-26 13:32:41.677000+00:00,1,19,1253,1858.0,9683
2025-02-26 13:37:21.619000+00:00,5,13,1253,488.9,9683
2025-02-26 13:38:46.844000+00:00,18,14,1253,870.2,9683
2025-02-26 13:38:52.840000+00:00,1,22,1253,21.2,9683
2025-02-26 13:39:49.408000+00:00,16,22,1253,655.2,9683
2025-02-26 13:43:18.969000+00:00,4,5,1253,1564.7,9683
2025-02-26 13:48:29.307000+00:00,31,27,1253,919.2,9683
2025-02-26 13:48:36.046000+00:00,5,15,1253,462.5,9683
2025-02-26 13:50:46.470000+00:00,6,28,1253,788.2,9683
2025-02-26 13:51:52.959000+00:00,16,28,1253,38.4,9683
2025-02-26 13:53:20.229000+00:00,4,7,1253,402.3,9683
2025-02-26 13:54:25.053000+00:00,55,20,1253,1251.5,9683
2025-02-26 13:57:35.551000+00:00,10,23,1253,1498.1,9683
2025-02-26 14:02:08.837000+00:00,5,17,1253,602.8,9683
2025-02-26 14:02:33.379000+00:00,6,34,1253,47.9,9683
2025-02-26 14:02:33.488000+00:00,18,21,1253,668.8,9683
2025-02-26 14:02:35.904000+00:00,63,20,1253,1567.0,9683
2025-02-26 14:03:33.966000+00:00,10,26,1253,29.1,9683
2025-02-26 14:03:36.361000+00:00,55,25,1253,27.0,9683
2025-02-26 15:10:03.931000+00:00,10,27,1253,4019.1,9683
2025-02-26 15:10:16.212000+00:00,4,13,1253,5018.3,9683
2025-02-26 15:10:27.426000+00:00,6,35,1253,4122.1,9683
2025-02-26 15:10:32.951000+00:00,5,18,1253,4706.9,9683
2025-02-26 15:10:35.937000+00:00,1,32,1253,4540.4,9683
2025-02-26 15:11:12.710000+00:00,55,26,1253,4083.4,9683
2025-02-26 15:11:46.291000+00:00,31,37,1253,5916.1,9683
2025-02-26 15:12:23.465000+00:00,63,21,1253,5754.5,9683
2025-02-26 15:15:38.114000+00:00,16,33,1253,4517.7,9683
2025-02-26 15:16:26.232000+00:00,63,23,1253,25.9,9683
2025-02-26 15:20:31.240000+00:00,1,37,1253,21.6,9683
2025-02-26 15:22:31.204000+00:00,6,41,1253,45.0,9683
2025-02-26 15:22:46.627000+00:00,63,26,1253,35.6,9683
2025-02-26 15:25:27.687000+00:00,16,38,1253,32.3,9683
2025-02-26 15:28:08.018000+00:00,55,31,1253,467.4,9683
2025-02-26 15:32:12.384000+00:00,4,19,1253,649.7,9683
2025-02-26 15:33:59.215000+00:00,55,34,1253,28.5,9683
2025-02-26 15:37:17.867000+00:00,31,47,1253,544.4,9683
2025-02-26 15:38:18.153000+00:00,4,22,1253,25.6,9683
2025-02-26 15:39:32.905000+00:00,55,37,1253,22.3,9683
2025-02-26 15:42:06.341000+00:00,10,40,1253,654.3,9683
2025-02-26 15:43:13.339000+00:00,16,43,1253,568.5,9683
2025-02-26 15:44:13.995000+00:00,6,48,1253,616.0,9683
2025-02-26 15:48:21.621000+00:00,5,31,1253,960.3,9683
2025-02-26 15:57:17.930000+00:00,4,34,1253,24.1,9683
2025-02-26 16:00:04.443000+00:00,16,53,1253,30.1,9683
2025-02-26 16:00:16.998000+00:00,1,46,1253,1525.0,9683
2025-02-26 16:01:42.904000+00:00,63,38,1253,1152.0,9683
2025-02-26 16:05:49.499000+00:00,1,49,1253,21.1,9683
2025-02-26 16:07:07.462000+00:00,31,65,1253,27.4,9683
2025-02-26 16:07:40.771000+00:00,63,41,1253,30.9,9683
2025-02-26 16:08:08.527000+00:00,4,35,1253,558.0,9683
2025-02-26 16:09:49.444000+00:00,18,22,1253,8304.8,9683
2025-02-26 16:12:56.910000+00:00,10,53,1253,589.7,9683
2025-02-26 16:13:54.410000+00:00,55,46,1253,1171.9,9683
2025-02-26 16:14:38.296000+00:00,6,54,1253,1160.3,9683
2025-02-26 16:17:11.257000+00:00,16,54,1253,879.3,9683
2025-02-26 16:24:30.434000+00:00,31,66,1253,920.4,9683
2025-02-26 16:25:22.277000+00:00,55,52,1253,31.0,9683
2025-02-26 16:28:07.063000+00:00,5,44,1253,1078.7,9683
2025-02-26 16:28:35.548000+00:00,18,28,1253,521.5,9683
2025-02-26 16:33:19.805000+00:00,6,61,1253,329.1,9683
2025-02-26 16:34:39.062000+00:00,63,53,1253,451.9,9683
2025-02-26 16:34:39.180000+00:00,4,51,1253,34.0,9683
2025-02-26 16:34:45.972000+00:00,1,61,1253,583.9,9683
2025-02-26 16:37:29.337000+00:00,5,49,1253,22.3,9683
2025-02-26 16:38:49.128000+00:00,1,63,1253,21.1,9683
2025-02-26 16:40:23.150000+00:00,63,56,1253,29.9,9683
2025-02-26 16:43:39.751000+00:00,10,66,1253,556.2,9683
2025-02-26 16:46:12.041000+00:00,10,67,1253,28.5,9683
2025-02-26 16:46:43.208000+00:00,55,61,1253,379.7,9683
2025-02-26 16:46:54.346000+00:00,6,69,1253,25.6,9683
2025-02-26 16:47:14.110000+00:00,5,51,1253,375.0,9683
2025-02-26 16:48:19.038000+00:00,10,68,1253,25.4,9683
2025-02-26 16:49:06.564000+00:00,55,62,1253,25.6,9683
2025-02-26 16:49:17.708000+00:00,6,70,1253,25.6,9683
2025-02-26 16:49:19.989000+00:00,18,34,1253,630.0,9683
2025-02-26 16:50:29.147000+00:00,16,64,1253,1003.9,9683
2025-02-26 16:50:29.341000+00:00,10,69,1253,27.5,9683
2025-02-26 16:51:24.238000+00:00,55,63,1253,25.3,9683
2025-02-26 16:51:36.978000+00:00,6,71,1253,24.5,9683
2025-02-26 16:53:11.539000+00:00,5,54,1253,31.2,9683
2025-02-26 16:53:47.890000+00:00,55,64,1253,25.4,9683
2025-02-26 16:53:59.061000+00:00,6,72,1253,24.7,9683
2025-02-26 16:54:12.029000+00:00,10,71,1253,28.6,9683
2025-02-26 16:54:18.531000+00:00,31,84,1253,22.2,9683
2025-02-26 16:55:47.945000+00:00,4,52,1253,1155.5,9683
2025-02-26 16:56:06.455000+00:00,55,65,1253,24.9,9683
2025-02-26 16:56:21.503000+00:00,6,73,1253,24.3,9683
2025-02-26 16:56:28.930000+00:00,10,72,1253,37.4,9683
2025-02-26 16:56:47.699000+00:00,31,85,1253,26.5,9683
2025-02-26 16:58:36.524000+00:00,55,66,1253,38.8,9683
2025-02-26 16:58:40.139000+00:00,6,74,1253,24.4,9683
2025-02-26 16:58:59.294000+00:00,31,86,1253,26.8,9683
2025-02-27 07:00:03.247000+00:00,27,1,1253,,9684
2025-02-27 07:00:07.161000+00:00,63,1,1253,,9684
2025-02-27 07:01:06.975000+00:00,10,1,1253,,9684
2025-02-27 07:02:02.321000+00:00,14,1,1253,,9684
2025-02-27 07:02:26.126000+00:00,81,1,1253,,9684
2025-02-27 07:04:07.684000+00:00,31,1,1253,,9684
2025-02-27 07:04:17.773000+00:00,30,1,1253,,9684
2025-02-27 07:04:54.395000+00:00,81,2,1253,30.0,9684
2025-02-27 07:05:53.667000+00:00,44,1,1253,,9684
2025-02-27 07:06:22.990000+00:00,22,1,1253,,9684
2025-02-27 07:07:09.635000+00:00,55,1,1253,,9684
2025-02-27 07:10:19.224000+00:00,31,4,1253,42.7,9684
2025-02-27 07:13:25.212000+00:00,10,2,1253,585.9,9684
2025-02-27 07:21:10.068000+00:00,81,3,1253,862.0,9684
2025-02-27 07:21:48.762000+00:00,22,4,1253,583.3,9684
2025-02-27 07:23:28.129000+00:00,55,3,1253,773.8,9684
2025-02-27 07:23:31.211000+00:00,63,7,1253,783.0,9684
2025-02-27 07:23:43.007000+00:00,30,5,1253,754.7,9684
2025-02-27 07:23:47.640000+00:00,44,6,1253,544.8,9684
2025-02-27 07:24:03.756000+00:00,31,7,1253,521.5,9684
2025-02-27 07:26:07.773000+00:00,14,3,1253,1214.7,9684
2025-02-27 07:29:17.548000+00:00,63,10,1253,31.1,9684
2025-02-27 07:29:56.638000+00:00,30,8,1253,35.5,9684
2025-02-27 07:31:37.186000+00:00,81,4,1253,514.8,9684
2025-02-27 07:31:41.857000+00:00,10,3,1253,964.5,9684
2025-02-27 07:33:03.002000+00:00,31,12,1253,22.4,9684
2025-02-27 07:38:19.725000+00:00,55,5,1253,658.4,9684
2025-02-27 07:40:45.192000+00:00,10,4,1253,435.8,9684
2025-02-27 07:42:43.802000+00:00,44,12,1253,458.2,9684
2025-02-27 07:44:03.429000+00:00,81,5,1253,620.5,9684
2025-02-27 07:46:31.324000+00:00,10,7,1253,28.1,9684
2025-02-27 07:47:23.971000+00:00,55,7,1253,334.8,9684
2025-02-27 07:49:24.142000+00:00,31,13,1253,862.1,9684
2025-02-27 07:49:34.150000+00:00,27,8,1253,2272.3,9684
2025-02-27 07:59:17.391000+00:00,27,13,1253,21.8,9684
2025-02-27 08:00:01.755000+00:00,63,22,1253,688.4,9684
2025-02-27 08:04:27.937000+00:00,55,12,1253,470.8,9684
2025-02-27 08:06:18.416000+00:00,81,6,1253,1220.0,9684
2025-02-27 08:06:31.892000+00:00,14,10,1253,1726.3,9684
2025-02-27 08:08:05.792000+00:00,63,26,1253,32.5,9684
2025-02-27 08:08:58.793000+00:00,22,6,1253,2599.6,9684
2025-02-27 08:09:16.221000+00:00,31,25,1253,22.4,9684
2025-02-27 08:16:06.108000+00:00,22,9,1253,56.2,9684
2025-02-27 08:16:30.639000+00:00,44,17,1253,1451.9,9684
2025-02-27 08:40:06.730000+00:00,31,26,1253,1728.1,9684
2025-02-27 08:42:41.321000+00:00,31,27,1253,24.1,9684
2025-02-27 08:45:18.160000+00:00,31,28,1253,23.2,9684
2025-02-27 09:07:15.106000+00:00,63,29,1253,3212.4,9684
2025-02-27 09:11:37.002000+00:00,27,22,1253,3404.2,9684
2025-02-27 09:17:07.171000+00:00,27,25,1253,22.4,9684
2025-02-27 09:17:51.232000+00:00,22,12,1253,3350.1,9684
2025-02-27 09:19:31.125000+00:00,27,26,1253,26.1,9684
2025-02-27 09:19:47.901000+00:00,81,8,1253,4179.4,9684
2025-02-27 09:21:31.320000+00:00,30,16,1253,5901.1,9684
2025-02-27 09:24:40.097000+00:00,10,15,1253,5075.9,9684
2025-02-27 09:24:49.549000+00:00,30,17,1253,27.1,9684
2025-02-27 09:25:38.278000+00:00,27,29,1253,32.5,9684
2025-02-27 09:25:40.549000+00:00,14,15,1253,4250.1,9684
2025-02-27 09:25:53.585000+00:00,31,29,1253,2302.3,9684
2025-02-27 09:26:09.770000+00:00,44,18,1253,4045.9,9684
2025-02-27 09:30:02.513000+00:00,55,15,1253,4785.1,9684
2025-02-27 09:38:07.906000+00:00,31,32,1253,418.9,9684
2025-02-27 09:44:58.257000+00:00,55,21,1253,267.0,9684
2025-02-27 09:45:20.909000+00:00,10,23,1253,434.5,9684
2025-02-27 09:46:45.587000+00:00,27,32,1253,921.8,9684
2025-02-27 09:47:11.474000+00:00,63,43,1253,1005.1,9684
2025-02-27 09:47:46.973000+00:00,44,26,1253,389.6,9684
2025-02-27 09:48:11.875000+00:00,31,36,1253,195.7,9684
2025-02-27 09:51:10.510000+00:00,14,25,1253,561.6,9684
2025-02-27 09:51:31.542000+00:00,10,26,1253,28.7,9684
2025-02-27 09:53:07.906000+00:00,81,21,1253,774.5,9684
2025-02-27 09:53:16.592000+00:00,63,46,1253,37.6,9684
2025-02-27 09:54:58.329000+00:00,22,28,1253,531.7,9684
2025-02-27 09:56:19.922000+00:00,27,37,1253,22.2,9684
2025-02-27 10:01:32.414000+00:00,81,25,1253,63.6,9684
2025-02-27 10:06:20.568000+00:00,55,27,1253,650.8,9684
2025-02-27 10:09:59.576000+00:00,44,31,1253,770.8,9684
2025-02-27 10:12:51.150000+00:00,31,51,1253,22.0,9684
2025-02-27 10:19:19.800000+00:00,22,33,1253,905.2,9684
2025-02-27 10:21:04.146000+00:00,63,57,1253,594.7,9684
2025-02-27 10:22:00.097000+00:00,81,31,1253,654.4,9684
2025-02-27 10:23:48.721000+00:00,27,46,1253,782.9,9684
2025-02-27 10:24:20.340000+00:00,55,32,1253,561.9,9684
2025-02-27 10:26:58.799000+00:00,31,52,1253,726.4,9684
2025-02-27 10:29:00.568000+00:00,63,61,1253,30.8,9684
2025-02-27 10:29:30.070000+00:00,81,33,1253,228.2,9684
2025-02-27 10:29:42.924000+00:00,14,35,1253,1327.2,9684
2025-02-27 10:31:17.333000+00:00,27,47,1253,334.4,9684
